,ds,sales,google,meta,meta_untreat,pinterest,year,month,dayofyear,trend,cs,cc,seasonality,meta_adstock,meta_treatment_adstock,google_adstock,meta_treatment_adstock_saturated,meta_adstock_saturated,google_adstock_saturated,intercept,epsilon,venezuela,estonia
82,2021-09-21,1,0.5887821428571429,0.5868571428571429,0.5868571428571429,0,2021,9,264,1.149744240284127,-0.3411225467082761,-0.9400188339215656,-1.9217120709447626,0.8158162800062838,0.8158162800062838,0.6254341474706758,0.676604063845488,0.676604063845488,0.9593419819303693,1.0,-0.007532677241243112,2.8173015733463598,2.8173015733463598
83,2021-09-22,4,0.5931714285714286,0.5758428571428571,0.5758428571428571,0,2021,9,265,1.1532211143965703,-0.3086082336796557,-0.9511892335939905,-1.8896962009104694,0.8010827792766081,0.8010827792766081,0.6303908491992202,0.667350015225437,0.667350015225437,0.9643264871707753,1.0,-0.04000146151939701,2.8000480548181508,2.8000480548181508
84,2021-09-23,10,0.6008714285714286,0.5670285714285714,0.5670285714285714,0,2021,9,266,1.1566812269774571,-0.275729158562928,-0.9612353671802655,-1.85544678861479,0.7881783346109451,0.7881783346109451,0.6383974390369432,0.6591766624593842,0.6591766624593842,0.9723212137631357,1.0,-0.10073009720185584,2.759725611690726,2.759725611690726
85,2021-09-24,2,0.6011928571428571,0.6393285714285714,0.6393285714285714,0,2021,9,267,1.1601247653684754,-0.24252418305646908,-0.9701453605686069,-1.819004315437614,0.856915320208109,0.856915320208109,0.6391916823316028,0.7019888516062448,0.7019888516062448,0.9731104852864388,1.0,0.005503834202207143,2.931225778744559,2.931225778744559
86,2021-09-25,19,0.5994285714285714,0.7178571428571429,0.7178571428571429,0,2021,9,268,1.1635519136417738,-0.2090325540593587,-0.9779086825176578,-1.7804118548655246,0.9559845161081989,0.9559845161081989,0.6374801997645759,0.7606971058591515,0.7606971058591515,0.9714088671918781,1.0,-0.04905218337970804,2.956399775880333,2.956399775880333
87,2021-09-26,12,0.5908249999999999,0.7896857142857143,0.7896857142857143,0,2021,9,269,1.1669628526772802,-0.17529385728316524,-0.9845161571039803,-1.7397150215807182,1.0572945023149465,1.0572945023149465,0.6287741312585332,0.8173514673789245,0.8173514673789245,0.9627036698688964,1.0,-0.10695069671097115,2.9702097824237708,2.9702097824237708
88,2021-09-27,16,0.5833285714285713,0.8586714285714285,0.8586714285714285,0,2021,9,270,1.1703577602377204,-0.14134797046329617,-0.9899599745676121,-1.6969619175463624,1.1543321541829985,1.1543321541829985,0.6207632176409278,0.8686712893269964,0.8686712893269964,0.9546200145928998,1.0,-0.17316065494986999,2.9720074504345657,2.9720074504345657
89,2021-09-28,10,0.5826142857142856,0.9286285714285715,0.9286285714285715,0,2021,9,271,1.173736811041418,-0.10723501622516042,-0.9942337005428802,-1.6522030751520609,1.2509163677159412,1.2509163677159412,0.6195695684653033,0.9171145592119885,0.9171145592119885,0.9534094336200861,1.0,0.010130032005483883,3.228289298302946,3.228289298302946
90,2021-09-29,11,0.5863214285714285,1.0011142857142856,1.0011142857142856,0,2021,9,272,1.177100176832953,-0.07299531466090735,-0.9973322836635516,-1.6054913974866882,1.350066508008625,1.350066508008625,0.6232016655943351,0.9643165616232522,0.9643165616232522,0.9570881250239025,1.0,-0.07815107035183189,3.2176080943849317,3.2176080943849317
91,2021-09-30,7,0.590367857142857,1.0756857142857144,1.0756857142857144,0,2021,9,273,1.1804480264517552,-0.038669335672748856,-0.9992520615333392,-1.556882095809132,1.4521328237145434,1.4521328237145434,0.627463291419914,1.010432959452435,1.010432959452435,0.9613857767893516,1.0,-0.11695081600208848,3.256874898786887,3.256874898786887
92,2021-10-01,9,0.59455,1.0633285714285712,1.0633285714285712,0,2021,10,274,1.1837805258987086,-0.004297651139222852,-0.9999907650547006,-1.506432624290885,1.468106872011953,1.468106872011953,0.631900064106583,1.0174357768710596,1.0174357768710596,0.9658388108421893,1.0,-0.02567678741539275,3.388162014051122,3.388162014051122
93,2021-10-02,18,0.590225,1.05,1.05,0,2021,10,275,1.1870978384008302,0.030079113039085673,-0.9995475211108183,-1.4542026121075988,1.4576672942435989,1.4576672942435989,0.627839179596283,1.0128656001479348,1.0128656001479348,0.9617638808124644,1.0,0.01855032358123847,3.453176336888668,3.453176336888668
94,2021-10-03,15,0.5794928571428571,1.0479142857142858,1.0479142857142858,0,2021,10,276,1.1904001244740963,0.06442032495765593,-0.9979228535975865,-1.4002537929598957,1.4505702206752265,1.4505702206752265,0.6168707045534445,1.0097448935295894,1.0097448935295894,0.9506664224486848,1.0,-0.10703001559584097,3.3436545283765815,3.3436545283765815
95,2021-10-04,12,0.5876821428571429,1.0052,1.0052,0,2021,10,277,1.193687541984473,0.09868539473326554,-0.9951186828043876,-1.3446499321066832,1.4060736687838997,1.4060736687838997,0.6244088744007441,0.9899205486207758,0.9899205486207758,0.9583075772399731,1.0,-0.12113339092869942,3.348457310863181,3.348457310863181
96,2021-10-05,7,0.5737642857142857,0.9965142857142857,0.9965142857142857,0,2021,10,278,1.1969602462072215,0.13283382247952905,-0.9911383231443919,-1.2874567509972943,1.3846139127127244,1.3846139127127244,0.6109261308602455,0.9801973492137824,0.9801973492137824,0.9445957718861249,1.0,-0.009474765631295514,3.4685502261771863,3.4685502261771863
97,2021-10-06,5,0.5653821428571428,0.9822,0.9822,0,2021,10,279,1.2002183898845296,0.1668252461760922,-0.9859864792370564,-1.2287418495914464,1.3639979388892867,1.3639979388892867,0.6017602931510622,0.9707547445079042,0.9707547445079042,0.9351570390510916,1.0,0.05319897279886643,3.5449582214466684,3.5449582214466684
98,2021-10-07,11,0.5616071428571429,0.9580714285714286,0.9580714285714286,0,2021,10,280,1.2034621232815286,0.200619489374846,-0.9796692403474634,-1.168574626458926,1.3348890155073199,1.3348890155073199,0.5974303865014944,0.9572492913877713,0.9572492913877713,0.9306647393783746,1.0,0.23211606702109444,3.739204907839306,3.739204907839306
99,2021-10-08,13,0.5644607142857143,0.9387142857142858,0.9387142857142858,0,2021,10,281,1.206691594240752,0.2341766086868303,-0.9721940731890599,-1.1070261967533443,1.307165455190695,1.307165455190695,0.6000247492769752,0.9441945836300298,0.9441945836300298,0.9333589988973052,1.0,0.012671435724476075,3.543403514115891,3.543403514115891
100,2021-10-09,7,0.5729214285714287,0.9199857142857143,0.9199857142857143,0,2021,10,282,1.2099069482350844,0.267456940993645,-0.9635698130983151,-1.0441693081570051,1.2806173680133086,1.2806173680133086,0.6086369241139717,0.9315139352193236,0.9315139352193236,0.9422473713755339,1.0,0.07613455513337912,3.6377181558848184,3.6377181558848184
101,2021-10-10,15,0.5926892857142858,0.8997285714285714,0.8997285714285714,0,2021,10,283,1.2131083284192554,0.30042115032761196,-0.9538066535917195,-0.9800782548961613,1.2531439253443997,1.2531439253443997,0.6289156441782695,0.9182024092989907,0.9182024092989907,0.9628458312468283,1.0,0.08206385661561597,3.6861812981326096,3.6861812981326096
102,2021-10-11,16,0.5909035714285714,0.9226571428571428,0.9226571428571428,0,2021,10,284,1.2162958756799216,0.3330302743652486,-0.9429161343174732,-0.9148287899283368,1.2684606592845042,1.2684606592845042,0.6283314145156242,0.9256476658282757,0.9256476658282757,0.9622587823388915,1.0,0.0798178989930523,3.7266058278759724,3.7266058278759724
103,2021-10-12,8,0.5960392857142857,0.9146285714285715,0.9146285714285715,0,2021,10,285,1.2194697286843885,0.36524577047911916,-0.9309111274161002,-0.8484980354054714,1.2654166883040756,1.2654166883040756,0.6334489136983674,0.9241728554625213,0.9241728554625213,0.9673882621456147,1.0,0.12349262175858433,3.810274450348373,3.810274450348373
104,2021-10-13,25,0.5733821428571428,0.9091571428571429,0.9091571428571429,0,2021,10,286,1.2226300239280126,0.39702956129360445,-0.9178058223061172,-0.7811643915187692,1.2595868828231342,1.2595868828231342,0.6110863934092883,0.921341635590171,0.921341635590171,0.9447599561084703,1.0,-0.033470191653420904,3.6646792282138483,3.6646792282138483
105,2021-10-14,13,0.5523321428571428,0.9033999999999999,0.9033999999999999,0,2021,10,287,1.225776895780328,0.4283440796907884,-0.9036157089127277,-0.7129074438329089,1.251513652023668,1.251513652023668,0.5887245488393685,0.9174063757461102,0.9174063757461102,0.9215665641866608,1.0,-0.0934178130336449,3.6148783007629994,3.6148783007629994
106,2021-10-15,7,0.5397178571428571,0.9039999999999999,0.9039999999999999,0,2021,10,288,1.2289104765299408,0.45915231321321653,-0.8883575593593789,-0.6438078692192435,1.249937318776775,1.249937318776775,0.5747708146975178,0.9166360220008647,0.9166360220008647,0.9067978061310075,1.0,-0.06641761538135914,3.6640227546708317,3.6640227546708317
107,2021-10-16,13,0.5362857142857143,0.9000000000000001,0.9000000000000001,0,2021,10,289,1.232030896428229,0.489417847811085,-0.8720494081438079,-0.5739473404990845,1.245609924426353,1.245609924426353,0.5705031309219567,0.9145178919550948,0.9145178919550948,0.9022343641661101,1.0,0.17673158962016405,3.9385410719200555,3.9385410719200555
108,2021-10-17,4,0.5361464285714286,0.9018142857142858,0.9018142857142858,0,2021,10,290,1.2351382837318834,0.5191049108821367,-0.854710530822014,-0.5034084299098158,1.246297639957623,1.246297639957623,0.5701062127658935,0.9148548351652679,0.9148548351652679,0.901808820415468,1.0,0.168472607407341,3.9685703317650525,3.9685703317650525
109,2021-10-18,6,0.5247035714285715,0.9087857142857142,0.9087857142857142,0,2021,10,291,1.2382327647443354,0.5481784135533775,-0.836361421225359,-0.4322745115079722,1.2534535289667401,1.2534535289667401,0.5586400542633287,0.9183535051271656,0.9183535051271656,0.8894328024346858,1.0,0.06109879624761804,3.8909806127998188,3.8909806127998188
110,2021-10-19,7,0.5212249999999999,0.9077857142857143,0.9077857142857143,0,2021,10,292,1.241314463856094,0.5766039921546756,-0.8170237672377045,-0.3606296626245434,1.2546674846505605,1.2546674846505605,0.554486920859214,0.9189457114096902,0.9189457114096902,0.8849102036311972,1.0,0.057595392969196316,3.9224509405539063,3.9224509405539063
111,2021-10-20,3,0.5073928571428571,0.9059857142857143,0.9059857142857143,0,2021,10,293,1.2443835035840394,0.604348048835178,-0.796720425161244,-0.28855856448909895,1.2531833248163902,1.2531833248163902,0.540399564126384,0.9182216388040857,0.9182216388040857,0.8694088476822878,1.0,0.06758584709214828,3.9553205549180115,3.9553205549180115
112,2021-10-21,7,0.5009321428571429,0.9094428571428572,0.9094428571428572,0,2021,10,294,1.2474400046096967,0.631377791274583,-0.7754753927012958,-0.2161464021400692,1.2560222729486425,1.2560222729486425,0.5331088768666546,0.9196061683354122,0.9196061683354122,0.8612874096665778,1.0,0.07482516424185287,3.995085545783505,3.995085545783505
113,2021-10-22,14,0.5030785714285714,0.9037428571428571,0.9037428571428571,0,2021,10,295,1.2504840858165238,0.6576612714422887,-0.7533137806020227,-0.143478763739601,1.2511837123032739,1.2511837123032739,0.5348139421042563,0.9172451878453418,0.9172451878453418,0.8631928770848696,1.0,-0.01631028883584258,3.9428724800410917,3.9428724800410917
114,2021-10-23,16,0.49495357142857144,0.8999999999999998,0.8999999999999998,0,2021,10,296,1.253515864326249,0.6831674233586401,-0.730261782966572,-0.07064153941189777,1.2460634119709073,1.2460634119709073,0.5267869397571769,0.914740090082225,0.914740090082225,0.8541895918714281,1.0,0.011939141893086641,3.99906391846704,3.99906391846704
115,2021-10-24,12,0.48551785714285717,0.9002857142857142,0.9002857142857142,0,2021,10,297,1.2565354555342787,0.7078660998136227,-0.7063466462967389,0.002279180275325643,1.244746545620552,1.244746545620552,0.5168821298914695,0.9140947080810444,0.9140947080810444,0.8429640791867301,1.0,0.01099117477655223,4.025725007716268,4.025725007716268
116,2021-10-25,7,0.48082857142857144,0.8830428571428571,0.8830428571428571,0,2021,10,298,1.2595429731442107,0.7317281079996141,-0.6815966372887303,0.07519720606632563,1.227260078148628,1.227260078148628,0.5116013679390494,0.9054815451958239,0.9054815451958239,0.8369260839947806,1.0,-0.2385809678777786,3.8009682374901996,3.8009682374901996
117,2021-10-26,9,0.46919642857142857,0.8664571428571428,0.8664571428571428,0,2021,10,299,1.2625385292014788,0.7547252440160593,-0.6560410094231149,0.1480263518894166,1.2056165242136931,1.2056165242136931,0.4996515331804894,0.8947081868626899,0.8947081868626899,0.823124190808355,1.0,-0.16356801243780816,3.8908160703794237,3.8908160703794237
118,2021-10-27,-1,0.46605357142857146,0.8521,0.8521,0,2021,10,300,1.2655222341261534,0.7768303262053172,-0.6297099683884164,0.2206805367253512,1.184859943280083,1.184859943280083,0.49580295044711103,0.8842574464634307,0.8842574464634307,0.8186377201937813,1.0,0.061568883679310606,4.140326552825352,4.140326552825352
119,2021-10-28,11,0.46722857142857144,0.8367285714285714,0.8367285714285714,0,2021,10,301,1.268494196744924,0.7980172272802387,-0.6026346363792574,0.29307388635147197,1.163803575487717,1.163803575487717,0.4967416764551626,0.8735347751728705,0.8735347751728705,0.8197339131671939,1.0,0.018762446804948082,4.127062275065672,4.127062275065672
120,2021-10-29,8,0.46333214285714286,0.8286,0.8286,0,2021,10,302,1.2714545243222894,0.8182609052055424,-0.5748470153112099,0.3651208348414988,1.1498862713136482,1.1498862713136482,0.4929006264861936,0.8663796652969173,0.8663796652969173,0.8152408549968705,1.0,-0.10924083726879777,4.026394624768029,4.026394624768029
121,2021-10-30,11,0.4549857142857143,0.8146142857142857,0.8146142857142857,0,2021,10,303,1.27440332259098,0.8375374327964488,-0.546379948995874,0.43673622570086207,1.1321580399337894,1.1321580399337894,0.48432987897486274,0.8571858866236657,0.8571858866236657,0.8051413669363844,1.0,-0.009801406567987517,4.145297282433473,4.145297282433473
122,2021-10-31,19,0.45853928571428565,0.7989571428571428,0.7989571428571428,0,2021,10,304,1.2773406957816311,0.8558240259996258,-0.5172670843208486,0.5078354125181659,1.111666201342734,1.111666201342734,0.4873747310744389,0.8464464552554625,0.8464464552554625,0.8087410708938885,1.0,-0.004135821830250553,4.1823101063598145,4.1823101063598145
123,2021-11-01,8,0.45338571428571434,0.8004857142857142,0.8004857142857142,0,2021,11,305,1.2802667466517312,0.8730990708229838,-0.4875428314805197,0.5783343590136961,1.1073543499989926,1.1073543499989926,0.48239373852554795,0.8441711478934916,0.8441711478934916,0.8028456341351411,1.0,0.01635032000799424,4.232801028195206,4.232801028195206
124,2021-11-02,6,0.44560714285714287,0.8031571428571428,0.8031571428571428,0,2021,11,306,1.2831815765138725,0.8893421488825191,-0.45724232330463815,0.6481497383668213,1.109104977372597,1.109104977372597,0.4743272695298319,0.8450955865503941,0.8450955865503941,0.7932238689849911,1.0,0.18239691194536883,4.427972813178037,4.427972813178037
125,2021-11-03,4,0.4457,0.8041285714285714,0.8041285714285714,0,2021,11,307,1.2860852852633116,0.9045340615359925,-0.42640137373277937,0.7171990317048197,1.1109977782650633,1.1109977782650633,0.4739393222708871,0.8460940930561425,0.8460940930561425,0.7927587844451961,1.0,-0.0041936291180363254,4.279344049499024,4.279344049499024
126,2021-11-04,17,0.44630357142857147,0.8060428571428571,0.8060428571428571,0,2021,11,308,1.2889779714048726,0.9186568525749279,-0.39505643548375113,0.7854006256367652,1.113432410570563,1.113432410570563,0.47451414508026235,0.8473768929818081,0.8473768929818081,0.7934478249277797,1.0,0.023884606939181402,4.346387609072025,4.346387609072025
127,2021-11-05,12,0.45193214285714284,0.8039285714285714,0.8039285714285714,0,2021,11,309,1.2918597320792058,0.9316938294480984,-0.3632445569700085,0.8526739087171348,1.111967506282527,1.111967506282527,0.4801786734934769,0.8466052468517862,0.8466052468517862,0.8002126839202232,1.0,-0.2056955478026047,4.159319069407178,4.159319069407178
128,2021-11-06,7,0.4458964285714286,0.8,0.8,0,2021,11,310,1.2947306630884192,0.9436295829914328,-0.331003338507959,0.9189393667252107,1.1075833543301687,1.1075833543301687,0.4744771199241851,0.844292127235823,0.844292127235823,0.7934034571029971,1.0,-0.11043385099247477,4.28146207979737,4.28146207979737
129,2021-11-07,17,0.4407964285714286,0.7987142857142858,0.7987142857142858,0,2021,11,311,1.2975908589211058,0.9544500056410012,-0.2983708878759668,0.9841186766475517,1.1049543838287175,1.1049543838287175,0.46904639468364007,0.8429023593640422,0.8429023593640422,0.7868744148140517,1.0,0.09821304666823713,4.517640018091213,4.517640018091213
130,2021-11-08,8,0.44647857142857145,0.7938857142857144,0.7938857142857144,0,2021,11,312,1.300440412776779,0.9641423081075726,-0.26538577527253127,1.048134799252562,1.0994027083832667,1.0994027083832667,0.47440161228729466,0.8399608749008183,0.8399608749008183,0.7933129690372696,1.0,-0.003108447661452842,4.4546732086796945,4.4546732086796945
131,2021-11-09,4,0.45471428571428574,0.7923857142857145,0.7923857142857145,0,2021,11,313,1.3032794165897368,0.9726950344930192,-0.23208698772792974,1.1109120701476343,1.096366723165665,1.096366723165665,0.4829495527028725,0.8383484557580515,0.8383484557580515,0.8035052182023347,1.0,0.08055085737697279,4.581139983000913,4.581139983000913
132,2021-11-10,8,0.453375,0.7938428571428571,0.7938428571428571,0,2021,11,314,1.3061079610523674,0.9800980758307126,-0.19851388302316486,1.1723762892113216,1.0969587644885275,1.0969587644885275,0.4821203208698367,0.8386631039881838,0.8386631039881838,0.8025210097559967,1.0,0.01660572083146007,4.550085940233669,4.550085940233669
133,2021-11-11,10,0.46163928571428575,0.823657142857143,0.823657142857143,0,2021,11,315,1.3089261356379143,0.9863426820339029,-0.16470614317070056,1.2324548082948035,1.127071204465937,1.127071204465937,0.49034195532823804,0.8545312836607796,0.8545312836607796,0.8122365244448184,1.0,-0.037985087219669825,4.553936260671244,4.553936260671244
134,2021-11-12,13,0.47589642857142855,0.8735714285714286,0.8735714285714286,0,2021,11,316,1.3117340286227166,0.9914214722379543,-0.13070372751198517,1.2910766170889536,1.1859018022404453,1.1859018022404453,0.505079947856385,0.8847848182441845,0.8847848182441845,0.8294179142601675,1.0,0.0754120531771034,4.746887122848649,4.746887122848649
135,2021-11-13,11,0.4907464285714286,0.9364,0.9364,0,2021,11,317,1.3145317271079375,0.995328443524222,-0.09654682548716766,1.3481724270555815,1.2660555582994637,1.2660555582994637,0.5208060041929692,0.9244825870002942,0.9244825870002942,0.8474266176356196,1.0,-0.03762224585206089,4.722904899419581,4.722904899419581
136,2021-11-14,30,0.48776071428571427,0.9947714285714285,0.9947714285714285,0,2021,11,318,1.3173193170407922,0.998058978015252,-0.06227580913284691,1.4036747533236076,1.3473195970649088,1.3473195970649088,0.5187576260509164,0.9630416185739065,0.9630416185739065,0.8450995829353408,1.0,-0.17993249532025046,4.6473653998915925,4.6473653998915925
137,2021-11-15,8,0.4965178571428571,1.0556285714285714,1.0556285714285714,0,2021,11,319,1.3200968832352986,0.9996098483329189,-0.027931185364015135,1.4575179944533556,1.4308866200086465,1.4308866200086465,0.5274042440234327,1.001030705132656,1.001030705132656,0.8548849456488768,1.0,0.04658867345855314,4.951360204702063,4.951360204702063
138,2021-11-16,9,0.4862214285714286,1.1127857142857143,1.1127857142857143,0,2021,11,320,1.3228645093925508,0.9999792214130535,0.00644645190343497,1.5096385099747327,1.5110959869884963,1.5110959869884963,0.5176104503276567,1.0360046176153208,1.0360046176153208,0.8437939234946807,1.0,0.0844337598446796,5.041916065334598,5.041916065334598
139,2021-11-18,1,0.49545714285714293,1.1682857142857141,1.1682857142857141,0,2021,11,322,1.3256222781205422,0.997173126522881,0.07513824419416658,1.6084670560755714,1.588775243196564,1.588775243196564,0.5262782588008987,1.0685673970611325,1.0685673970611325,0.8536162215621533,1.0,0.05646294250340376,5.108502367285017,5.108502367285017
140,2021-11-19,3,0.4964678571428571,1.2432714285714286,1.2432714285714286,0,2021,11,323,1.3283702709535374,0.9940009752399459,0.10937120837787404,1.6550582754267298,1.685127639984646,1.685127639984646,0.5277876348185927,1.1072782979624434,1.1072782979624434,0.855316560734167,1.0,0.013591316492939846,5.132085583856452,5.132085583856452
141,2021-11-20,9,0.49253214285714286,1.302442857142857,1.302442857142857,0,2021,11,324,1.3311085683710147,0.9896539561740366,0.14347490034524502,1.6996932847789226,1.7712646199964293,1.7712646199964293,0.5239520760440095,1.140406445947208,1.140406445947208,0.8509899047134388,1.0,-0.18213510835942978,4.990216453061693,4.990216453061693
142,2021-11-21,15,0.5045571428571428,1.3778142857142857,1.3778142857142857,0,2021,11,325,1.3338372498161868,0.984137207320768,0.177409010951754,1.742319327408783,1.8706465864446362,1.8706465864446362,0.5357497206095708,1.1770061959888263,1.1770061959888263,0.864237049786178,1.0,0.07310662098820446,5.319346780283787,5.319346780283787
143,2021-11-22,20,0.499975,1.4503428571428572,1.4503428571428572,0,2021,11,326,1.336556393714111,0.9774572492476814,0.21113343149097907,1.7828860211079909,1.9705759876038018,1.9705759876038018,0.5318585004005547,1.212166839560879,1.212166839560879,0.8598876875778946,1.0,0.15854474908958147,5.458598680496462,5.458598680496462
144,2021-11-23,4,0.5224142857142857,1.5825714285714285,1.5825714285714285,0,2021,11,327,1.3392660774894,0.9696219773872019,0.24460830110143947,1.821345417732962,2.130786311985577,2.130786311985577,0.5540808094128419,1.2653709247593947,1.2653709247593947,0.8844668147730772,1.0,0.12334863565643628,5.523125161544789,5.523125161544789
145,2021-11-24,4,0.5533714285714286,1.7543285714285715,1.7543285714285715,0,2021,11,328,1.3419663775835469,0.9606406527045711,0.27779405388045214,1.8576520598775348,2.3478746247997373,2.3478746247997373,0.5863394008592675,1.3318527639245616,1.3318527639245616,0.9190584508275593,1.0,0.03950607449475406,5.561209696769189,5.561209696769189
146,2021-11-25,20,0.5870892857142856,1.9434142857142855,1.9434142857142855,0,2021,11,329,1.3446573694718666,0.9505238907517635,0.31065146564941487,1.8917630346017673,2.599172845851405,2.599172845851405,0.6219792484770968,1.4017421142934239,1.4017421142934239,0.9558516636188588,1.0,-0.19162565818432473,5.456507006500708,5.456507006500708
147,2021-11-26,18,0.603925,2.0829714285714287,2.0829714285714287,0,2021,11,330,1.3473391276800744,0.9392836491203558,0.34314170031511515,1.9236380241532065,2.8095128990581193,2.8095128990581193,0.6409370205683059,1.4551542899124343,1.4551542899124343,0.9748425054960586,1.0,-0.051156733524980826,5.687998201640189,5.687998201640189
148,2021-11-27,10,0.6520535714285715,2.2085142857142857,2.2085142857142857,0,2021,11,331,1.350011725800504,0.9269332133081423,0.37522635577240837,1.9532393536208261,2.9927563830194455,2.9927563830194455,0.6902054875284754,1.4983515523729243,1.4983515523729243,1.0224154875386888,1.0,0.09861669171436463,5.9460151342368945,5.9460151342368945
149,2021-11-28,13,0.6553071428571429,2.3222142857142853,2.3222142857142853,0,2021,11,332,1.352675236507975,0.9134871810162353,0.40686750929388765,1.9805320354651843,3.155687703523899,3.155687703523899,0.6963677441356443,1.534409543031101,1.534409543031101,1.0281917574317987,1.0,0.10475939001408983,6.010301944717557,6.010301944717557
150,2021-11-29,15,0.6880750000000001,2.437214285714286,2.437214285714286,0,2021,11,333,1.3553297315753219,0.8989614448951885,0.43802776235297586,2.0054838108722466,3.315200477320868,3.315200477320868,0.7295389423143287,1.567753570695916,1.567753570695916,1.0586513667508846,1.0,0.04167914304611681,6.026155717504363,6.026155717504363
151,2021-11-30,2,0.7010928571428572,2.3313857142857146,2.3313857142857146,0,2021,11,334,1.3579752818885913,0.8833731737605423,0.46867028482743256,2.028065187881962,3.2532305898073535,3.2532305898073535,0.7445010382814671,1.555019216128758,1.555019216128758,1.07205029267069,1.0,0.016907833200110058,6.01598521782913,6.01598521782913
152,2021-12-01,8,0.7185785714285714,2.1277285714285714,2.1277285714285714,0,2021,12,335,1.360611957461916,0.8667407923000047,0.4987588585310142,2.048249476246528,3.0284499496515775,3.0284499496515775,0.7628976089865969,1.5064326234999583,1.5064326234999583,1.0882448964137779,1.0,0.1194125019142595,6.098826717413175,6.098826717413175
153,2021-12-03,2,0.7251500000000001,1.9604285714285716,1.9604285714285716,0,2021,12,337,1.363239827452074,0.8304235443909626,0.5571326026370662,2.0813342205420433,2.791846283826359,2.791846283826359,0.7705561576384908,1.4508314997712073,1.4508314997712073,1.094897617114036,1.0,0.0945025132999675,6.044138567908306,6.044138567908306
154,2021-12-04,4,0.7306785714285715,1.7983714285714285,1.7983714285714285,0,2021,12,338,1.3658589601727424,0.8107816034179831,0.5853487777034855,2.094195571682203,2.562634151354359,2.562634151354359,0.7765486850462191,1.3920112940294538,1.3920112940294538,1.1000671699005327,1.0,-0.005752168506242996,5.899283041437587,5.899283041437587
155,2021-12-05,5,0.7493142857142857,1.6381428571428571,1.6381428571428571,0,2021,12,339,1.3684694231084502,0.7901813523340371,0.6128730948765432,2.10458167081587,2.339980573512783,2.339980573512783,0.7955389227163128,1.3295397531915647,1.3295397531915647,1.1162443178876245,1.0,0.038191004743587616,5.904735334339162,5.904735334339162
156,2021-12-06,1,0.7588571428571429,1.467814285714286,1.467814285714286,0,2021,12,340,1.3710712829282428,0.7686471397785328,0.6396730215588904,2.112480242006135,2.108225240698027,2.108225240698027,0.8062036863553402,1.258102438378508,1.258102438378508,1.125194982517406,1.0,0.06482838749821483,5.875437212325439,5.875437212325439
157,2021-12-07,2,0.7642071428571428,1.2961142857142858,1.2961142857142858,0,2021,12,341,1.373664605499059,0.7462044182944713,0.6657168813525836,2.117881949470582,1.8722813550353692,1.8722813550353692,0.8121977091863303,1.1775943285117374,1.1775943285117374,1.1301839651936196,1.0,-0.13221570195016671,5.60816817198954,5.60816817198954
158,2021-12-08,5,0.77615,1.2822,1.2822,0,2021,12,342,1.3762494558988365,0.7228797142445897,0.6909738914992811,2.1207804086158064,1.792834262902498,1.792834262902498,0.824497643596919,1.14849396017641,1.14849396017641,1.1403290141497533,1.0,-0.23759552306296752,5.487867111469935,5.487867111469935
159,2021-12-09,5,0.7791607142857143,1.2796571428571428,1.2796571428571428,0,2021,12,343,1.3788258984293393,0.6987005964583176,0.7154141992641684,2.121172193583729,1.771150693453891,1.771150693453891,0.8282352900489869,1.140363512451842,1.140363512451842,1.1433874676744984,1.0,0.0683467051838449,5.791509680531389,5.791509680531389
160,2021-12-10,2,0.7897964285714286,1.215557142857143,1.215557142857143,0,2021,12,344,1.3813939966287307,0.6736956436465573,0.7390089172206591,2.1190568413008246,1.705082368109387,1.705082368109387,0.8391008623363647,1.115073642281349,1.115073642281349,1.1522149090015228,1.0,0.045014763450666524,5.753225732012681,5.753225732012681
161,2021-12-13,7,0.7922607142857144,1.1574714285714285,1.1574714285714285,0,2021,12,347,1.3839538132838847,0.5940259929990173,0.804445846307588,2.097707758959908,1.627878471014265,1.627878471014265,0.8422048030802789,1.0844955409235348,1.0844955409235348,1.154719372448798,1.0,0.07105183607035008,5.743074442206521,5.743074442206521
162,2021-12-14,2,0.7813785714285715,1.087142857142857,1.087142857142857,0,2021,12,348,1.386505410442446,0.5660224786265747,0.8243898068810827,2.085618428261486,1.5348128793461657,1.5348128793461657,0.831514585185866,1.0460795938784448,1.0460795938784448,1.1460615914344572,1.0,0.001135097185835292,5.622590907071927,5.622590907071927
163,2021-12-15,5,0.7724035714285715,0.9959571428571429,0.9959571428571429,0,2021,12,349,1.3890488494246505,0.53734994924193,0.8433593730134831,2.0710639833831195,1.4178079700673898,1.4178079700673898,0.8219095005708893,0.9951921961142614,0.9951921961142614,1.1382045541349408,1.0,0.09051566597529236,5.6484932573407045,5.6484932573407045
164,2021-12-16,9,0.7588964285714285,0.908042857142857,0.908042857142857,0,2021,12,350,1.3915841908349025,0.5080422945814843,0.8613321234671213,2.054061627072908,1.2968538611294131,1.2968538611294131,0.8078258875771892,0.9392903305066999,0.9392903305066999,1.1265481231271217,1.0,-0.05403589157915172,5.430417566426026,5.430417566426026
165,2021-12-18,2,0.7681642857142857,0.8550714285714286,0.8550714285714286,0,2021,12,352,1.3941114945731226,0.4476608808934443,0.8942034084690716,2.012796434043774,1.2099801058886095,1.2099801058886095,0.8162587346846261,0.8968903326226033,0.8968903326226033,1.1335472069136225,1.0,-0.10149260037658217,5.329454650754653,5.329454650754653
